128|2026-02-08 13:35:06||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_18-35-06.mp4|0|
127|2026-02-08 13:35:04||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_18-35-04.mp4|0|
126|2026-02-08 11:36:54|2026-02-08 13:35:04|/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_16-36-54.mp4|300|41870933
125|2026-02-08 09:28:34|2026-02-08 11:36:54|/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_14-28-34.mp4|300|43579637
124|2026-02-08 08:40:29||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-40-29.mp4|0|
123|2026-02-08 08:38:34||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-38-34.mp4|0|
122|2026-02-08 08:36:43||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-36-43.mp4|0|
121|2026-02-08 08:36:03||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-36-03.mp4|0|
120|2026-02-08 08:19:21||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-19-21.mp4|0|
119|2026-02-08 08:15:23||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-15-23.mp4|0|
118|2026-02-08 08:14:37||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-14-37.mp4|0|
117|2026-02-08 08:14:02||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-14-02.mp4|0|
116|2026-02-08 08:09:33||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_13-09-33.mp4|0|
115|2026-02-08 07:52:59||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_12-52-59.mp4|0|
114|2026-02-08 07:50:36||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_12-50-36.mp4|0|
113|2026-02-08 07:47:11||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_12-47-11.mp4|0|
112|2026-02-08 07:38:32||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_12-38-32.mp4|0|
111|2026-02-08 07:16:45||/Users/nickgardner/.ritual/video/monitor_0_2026-02-08_12-16-45.mp4|0|
110|2026-02-07 14:20:24||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_19-20-24.mp4|0|
109|2026-02-07 13:59:18||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_18-59-18.mp4|0|
108|2026-02-07 13:58:19||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_18-58-19.mp4|0|
107|2026-02-07 13:51:33||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_18-51-33.mp4|0|
106|2026-02-07 13:50:45||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_18-50-45.mp4|0|
105|2026-02-07 13:47:39||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_18-47-39.mp4|0|
104|2026-02-07 13:43:43||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_18-43-43.mp4|0|
103|2026-02-07 11:29:43||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_16-29-43.mp4|0|
102|2026-02-07 11:29:29||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_16-29-29.mp4|0|
101|2026-02-07 11:23:48||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_16-23-48.mp4|0|
100|2026-02-07 11:16:22||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_16-16-22.mp4|0|
99|2026-02-07 10:53:04||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_15-53-04.mp4|0|
98|2026-02-07 10:21:03||/Users/nickgardner/.ritual/video/monitor_0_2026-02-07_15-21-03.mp4|0|
97|2026-02-06 11:49:31||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_16-49-31.mp4|0|
96|2026-02-06 11:48:00||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_16-48-00.mp4|0|
95|2026-02-06 11:47:30||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_16-47-30.mp4|0|
94|2026-02-06 11:47:16||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_16-47-16.mp4|0|
93|2026-02-06 11:47:08||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_16-47-08.mp4|0|
92|2026-02-06 11:46:49||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_16-46-49.mp4|0|
91|2026-02-06 11:36:03||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_16-36-03.mp4|0|
90|2026-02-06 10:26:52||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_15-26-52.mp4|0|
89|2026-02-06 10:21:22||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_15-21-22.mp4|0|
88|2026-02-06 10:21:13||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_15-21-13.mp4|0|
87|2026-02-06 10:06:06||/Users/nickgardner/.ritual/video/monitor_0_2026-02-06_15-06-06.mp4|0|
86|2026-02-04 12:07:19||/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_17-07-19.mp4|0|
85|2026-02-04 11:46:52|2026-02-04 12:07:19|/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_16-46-52.mp4|300|66869123
84|2026-02-04 11:44:53||/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_16-44-53.mp4|0|
83|2026-02-04 11:39:21||/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_16-39-21.mp4|0|
82|2026-02-04 11:39:11||/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_16-39-11.mp4|0|
81|2026-02-04 11:32:58||/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_16-32-58.mp4|0|
80|2026-02-04 10:43:57||/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_15-43-57.mp4|0|
79|2026-02-04 10:37:58||/Users/nickgardner/.ritual/video/monitor_0_2026-02-04_15-37-58.mp4|0|
78|2026-02-03 15:41:21||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_20-41-21.mp4|0|
77|2026-02-03 09:21:02||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_14-21-02.mp4|0|
76|2026-02-03 09:15:15||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_14-15-15.mp4|0|
75|2026-02-03 09:13:23||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_14-13-23.mp4|0|
74|2026-02-03 09:10:34||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_14-10-34.mp4|0|
73|2026-02-03 09:06:43||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_14-06-43.mp4|0|
72|2026-02-03 08:58:03||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_13-58-03.mp4|0|
71|2026-02-02 19:43:31||/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_00-43-31.mp4|0|
70|2026-02-02 19:08:02|2026-02-02 19:43:31|/Users/nickgardner/.ritual/video/monitor_0_2026-02-03_00-08-02.mp4|300|53638585
69|2026-02-01 13:54:32||/Users/nickgardner/.ritual/video/monitor_0_2026-02-01_18-54-32.mp4|0|
68|2026-02-01 13:24:28|2026-02-01 13:54:32|/Users/nickgardner/.ritual/video/monitor_0_2026-02-01_18-24-28.mp4|300|57631107
67|2026-02-01 12:55:36|2026-02-01 13:24:28|/Users/nickgardner/.ritual/video/monitor_0_2026-02-01_17-55-36.mp4|300|46516923
66|2026-01-31 09:05:09||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_14-05-09.mp4|0|
65|2026-01-31 01:06:44||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_06-06-44.mp4|0|
64|2026-01-31 00:29:04|2026-01-31 01:06:44|/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_05-29-04.mp4|300|51242134
63|2026-01-30 23:54:54|2026-01-31 00:29:04|/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_04-54-54.mp4|300|58552872
62|2026-01-30 21:50:20||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_02-50-20.mp4|0|
61|2026-01-30 21:22:41|2026-01-30 21:50:20|/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_02-22-41.mp4|300|63663566
60|2026-01-30 21:01:02||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_02-01-02.mp4|0|
59|2026-01-30 21:00:23||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_02-00-23.mp4|0|
58|2026-01-30 20:59:56||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_01-59-56.mp4|0|
57|2026-01-30 20:25:22||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_01-25-22.mp4|0|
56|2026-01-30 20:18:20||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_01-18-20.mp4|0|
55|2026-01-30 19:51:47||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_00-51-47.mp4|0|
54|2026-01-30 19:42:04||/Users/nickgardner/.ritual/video/monitor_0_2026-01-31_00-42-04.mp4|0|
53|2026-01-30 13:03:39||/Users/nickgardner/.ritual/video/monitor_0_2026-01-30_18-03-39.mp4|0|
52|2026-01-30 11:21:11||/Users/nickgardner/.ritual/video/monitor_0_2026-01-30_16-21-11.mp4|0|
51|2026-01-30 11:19:24||/Users/nickgardner/.ritual/video/monitor_0_2026-01-30_16-19-24.mp4|0|
50|2026-01-29 10:55:14||/Users/nickgardner/.ritual/video/monitor_0_2026-01-29_15-55-14.mp4|0|
49|2026-01-28 15:22:19||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_20-22-19.mp4|0|
48|2026-01-28 15:09:11||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_20-09-11.mp4|0|
47|2026-01-28 15:07:01||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_20-07-01.mp4|0|
46|2026-01-28 15:06:36||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_20-06-36.mp4|0|
45|2026-01-28 15:06:20||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_20-06-20.mp4|0|
44|2026-01-28 15:01:29||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_20-01-29.mp4|0|
43|2026-01-28 14:59:15||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_19-59-15.mp4|0|
42|2026-01-28 14:53:03||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_19-53-03.mp4|0|
41|2026-01-28 14:50:47||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_19-50-47.mp4|0|
40|2026-01-28 14:48:06||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_19-48-06.mp4|0|
39|2026-01-28 14:45:13||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_19-45-13.mp4|0|
38|2026-01-28 14:42:48||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_19-42-48.mp4|0|
37|2026-01-28 14:16:27||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_19-16-27.mp4|0|
18|2026-01-28 11:22:25||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_16-22-25.mp4|0|
17|2026-01-28 11:05:09||/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_16-05-09.mp4|0|
16|2026-01-28 11:04:50|2026-01-28 11:09:50|/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_16-04-50.mp4|300|
15|2026-01-28 11:02:21|2026-01-28 11:07:21|/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_16-02-21.mp4|300|
14|2026-01-28 10:58:24|2026-01-28 11:03:24|/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_15-58-24.mp4|300|
13|2026-01-28 10:57:47|2026-01-28 11:02:47|/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_15-57-47.mp4|300|
12|2026-01-28 10:57:39|2026-01-28 11:02:39|/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_15-57-39.mp4|300|
11|2026-01-28 10:53:25|2026-01-28 10:58:25|/Users/nickgardner/.ritual/video/monitor_0_2026-01-28_15-53-25.mp4|300|
10|2026-01-27 12:57:01|2026-01-27 13:02:01|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_17-57-01.mp4|300|
9|2026-01-27 12:53:46|2026-01-27 12:58:46|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_17-53-46.mp4|300|
8|2026-01-27 12:49:09|2026-01-27 12:54:09|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_17-49-09.mp4|300|
7|2026-01-27 12:44:05|2026-01-27 12:49:05|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_17-44-05.mp4|300|
6|2026-01-27 12:40:03|2026-01-27 12:45:03|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_17-40-03.mp4|300|
5|2026-01-27 12:39:51|2026-01-27 12:44:51|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_17-39-51.mp4|300|
4|2026-01-27 12:31:12|2026-01-27 12:36:12|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_17-31-12.mp4|300|
3|2026-01-27 11:00:21|2026-01-27 11:05:21|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_16-00-21.mp4|300|
2|2026-01-27 09:15:05|2026-01-27 09:20:05|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_14-15-05.mp4|300|
1|2026-01-27 09:13:31|2026-01-27 09:18:31|/Users/nickgardner/.ritual/video/monitor_0_2026-01-27_14-13-31.mp4|300|
